002016.SZ,世荣兆业,,0.4000,0.4300,0.4300,0.2900,0.1000,0.0100,-0.4565,0.2186,0.1600,0.2040,0.1839,0.3700,0.8600,0.0228,0.0817
002017.SZ,东信和平,,1.5300,0.5500,0.5700,0.4800,0.1276,0.1878,0.3456,0.2740,0.2045,0.1643,0.1625,0.1769,0.2013,0.1998,0.1855
002018.SZ,华信国际,,0.3400,0.3500,0.4700,0.4000,0.3600,0.2700,0.5500,1.1200,0.0200,-0.4300,0.0100,0.3800,0.0500,0.0900,0.1300
002019.SZ,亿帆医药,,1.1300,0.7000,0.6900,0.7200,0.3000,0.0500,1.2600,0.2200,0.1530,-0.8963,-1.0448,0.0650,0.1162,0.8700,0.8200
002020.SZ,京新药业,,0.7120,0.6070,0.5070,0.4380,0.2730,0.1380,0.0150,-0.1750,0.0370,0.1270,0.2760,0.2510,0.2550,0.3970,0.5800
002021.SZ,中捷资源,,0.5700,0.5700,0.5000,0.4906,0.4945,0.3100,0.3269,0.0300,-0.1900,0.1100,0.1600,0.0400,0.0700,0.0050,-0.6200
002022.SZ,科华生物,,0.8700,0.9100,0.7000,0.7400,0.6800,0.5300,0.5600,0.5300,0.5000,0.4576,0.4606,0.4872,0.5857,0.5931,0.4164
002023.SZ,海特高新,,0.4500,0.5100,0.6100,0.5700,0.4000,0.2700,0.3200,0.1900,0.2900,0.2000,0.2100,0.2700,0.3900,0.4700,0.0600
002024.SZ,苏宁云商,,0.4274,0.8592,1.4510,2.3100,1.0500,0.5400,1.0200,0.7400,0.6400,0.5700,0.6890,0.3722,0.0500,0.1200,0.1200
002025.SZ,航天电器,,,0.3210,0.4567,0.6363,1.1914,0.8000,0.5600,0.3000,0.3100,0.3600,0.4100,0.4700,0.5300,0.6200,0.5400
002026.SZ,山东威达,,0.4054,0.6036,0.7157,0.4493,0.3920,0.2350,0.2966,0.2168,0.2371,0.3347,0.3700,0.3700,0.2011,0.3400,0.2300
002027.SZ,分众传媒,,0.2409,0.5217,0.6787,0.5500,0.3700,0.1900,0.1700,0.0100,-0.2300,0.0300,-0.1800,0.0300,-0.4100,0.0200,7.5500
002028.SZ,思源电气,,0.6000,0.6000,0.8500,1.0900,0.7900,1.4100,1.6500,1.2600,1.9600,1.2600,0.3500,0.5600,0.7900,0.7400,0.6100
002029.SZ,七匹狼,,0.3884,0.3701,0.4162,0.4100,0.3200,0.3000,0.5200,0.5408,0.7200,1.0000,1.4600,1.2100,0.5000,0.3800,0.3600
002030.SZ,达安基因,,,0.4000,0.3700,0.3600,0.3100,0.2300,0.2800,0.1900,0.2000,0.2000,0.2000,0.2200,0.2900,0.2800,0.1500
002031.SZ,巨轮智能,,0.4900,0.3300,0.3900,0.4900,0.3200,0.2809,0.3663,0.2652,0.3307,0.3997,0.3567,0.2711,0.3735,0.3222,0.1764
002032.SZ,苏泊尔,,0.4100,0.6600,0.7500,0.5600,0.3900,0.5700,0.9100,0.5400,0.7000,0.7000,0.8200,0.7390,0.9270,1.0880,1.4160
002033.SZ,丽江旅游,,0.3600,0.4400,0.2700,0.4400,0.3900,0.4800,0.6700,0.4600,0.3900,0.0900,0.7140,0.8370,0.6940,0.6560,0.4670
002034.SZ,美欣达,,0.4500,0.6100,0.6700,0.7200,0.3800,0.2100,0.2800,-0.7100,0.2400,0.1000,0.9900,0.2500,0.4600,-0.2000,0.4700
002035.SZ,华帝股份,,0.6500,0.4000,0.6500,0.4500,0.3000,0.2100,0.0860,-0.0600,0.3100,0.5400,0.6200,0.6500,0.7700,0.7830,0.5800
002036.SZ,联创电子,,0.3800,0.3700,0.5600,0.3200,0.2700,0.5400,0.1200,0.1300,0.0400,0.0500,0.0900,0.0700,0.0800,0.0600,0.4500
002037.SZ,久联发展,,,,,0.3800,0.3200,0.3600,0.3400,0.3100,0.5700,0.6500,1.1600,1.0600,0.6300,0.6700,0.2500
002038.SZ,双鹭药业,,0.4730,0.4820,0.6240,0.5680,0.4080,0.3853,1.0854,0.8770,0.9808,1.0829,1.3765,1.2635,1.2639,1.5200,0.8396
002039.SZ,黔源电力,,0.4219,0.4316,0.4887,0.5634,0.3600,-0.2500,0.1200,0.8589,0.2400,0.4647,-0.4142,0.6724,-0.4867,0.9634,1.1771
002040.SZ,南京港,,,0.4121,0.4451,0.5173,0.4183,0.1263,0.0837,0.0492,0.0297,0.0996,0.1501,0.1173,0.0641,0.0832,0.0882
002041.SZ,登海种业,,,1.0210,1.2820,1.2940,1.0670,0.0324,0.0430,0.0148,0.5319,1.1861,0.6597,0.7323,0.9593,1.0806,0.4186
002042.SZ,华孚色纺,,,0.3200,0.3500,0.2900,0.0700,0.0800,-0.5800,0.0300,0.6200,1.5600,0.7300,0.1100,0.2400,0.2000,0.4000
002043.SZ,兔宝宝,,,0.2700,0.3200,0.3400,0.2800,0.2600,0.3000,0.1500,0.1200,0.1800,0.1400,0.0700,0.0500,0.0900,0.2000
002044.SZ,美年健康,,,0.2022,0.2510,0.2565,0.2064,0.2100,0.2000,0.0800,0.1200,0.1400,0.2600,0.2700,-0.0300,0.2200,0.2500
002045.SZ,国光电器,,,0.7000,0.7300,0.7400,0.5100,0.2600,0.3900,0.4300,0.4400,0.4300,0.2100,-0.4400,0.2000,0.2200,0.1200
002046.SZ,轴研科技,,,0.3900,0.4600,0.5300,0.4800,0.3247,0.3630,0.3500,0.3700,0.4400,0.5900,0.2400,0.1400,0.0600,-0.5200
002047.SZ,宝鹰股份,,,0.3300,0.4600,0.5700,0.2900,0.1300,0.2200,0.1500,0.2400,0.0100,-0.2400,-0.0800,0.2900,0.2200,0.2700
002048.SZ,宁波华翔,,,,,0.4900,0.2600,0.4500,0.5200,0.2920,0.7200,0.7700,0.5000,0.4600,0.6500,0.9900,0.3000
002049.SZ,紫光国芯,,,0.2609,0.3071,0.3401,0.2151,0.3510,0.3583,0.2263,0.2525,0.2786,0.2276,0.5844,0.9014,0.5016,0.5529
002050.SZ,三花智控,,,0.2000,0.3300,0.5100,0.4600,0.4100,0.4300,0.9500,0.9000,1.1900,1.2300,0.4600,0.5400,0.6300,0.3400
002051.SZ,中工国际,,,,0.5500,0.5400,0.5500,0.5500,0.5866,0.7559,1.1100,1.0700,1.0500,1.1100,1.1300,1.1300,1.3600
002052.SZ,同洲电子,,,,0.5000,0.6200,0.9400,0.3100,0.4400,0.3700,0.1600,-0.3470,0.0700,0.5700,0.0500,-0.6100,0.1000
002053.SZ,云南能投,,,,0.6110,0.7690,0.8540,0.5700,0.5550,-0.3020,0.1100,0.1050,0.1180,-0.8901,0.2009,0.2993,0.4901
002054.SZ,德美化工,,,,0.4400,0.4900,0.3630,0.4426,0.5775,0.7300,0.7400,1.1200,0.4600,0.3400,0.3600,0.3000,0.6800
002055.SZ,得润电子,,,,0.3500,0.4810,0.5260,0.4349,0.4532,0.2563,0.2353,0.3466,0.5861,0.2487,0.2990,0.2379,0.1943
002056.SZ,横店东磁,,,,0.4600,0.5100,0.7300,0.9000,0.9600,0.3600,0.4000,0.8800,0.1800,-0.5300,0.6800,0.9300,0.7900
002057.SZ,中钢天源,,,,0.1900,0.4200,0.3700,0.2700,0.1400,-0.1500,0.0400,0.1200,0.1300,-0.3654,0.2137,0.0978,0.0823
002058.SZ,威尔泰,,,,0.3900,0.4700,0.3000,0.1500,0.1700,0.1400,0.1200,0.2100,0.1100,0.0400,0.0400,0.0400,-0.0800
002059.SZ,云南旅游,,,,0.1690,0.2430,0.1767,0.1000,0.1600,0.1300,0.0530,-0.0423,0.0780,0.1133,0.2154,0.2055,0.1142
002060.SZ,粤水电,,,,0.4200,0.3900,0.4200,0.4166,0.3511,0.3200,0.2571,0.2731,0.2005,0.1138,0.1481,0.1634,0.1804
002062.SZ,宏润建设,,,,0.4900,0.6300,0.7400,0.5000,0.7000,1.2800,1.0300,0.7200,0.3100,0.2300,0.3200,0.2600,0.2681
002063.SZ,远光软件,,,,0.4750,0.5590,0.6420,0.4200,0.5100,0.6700,0.5800,0.7400,0.6282,0.6516,0.7396,0.4126,0.2027
002064.SZ,华峰氨纶,,,,1.2600,1.1700,0.4700,0.3800,2.0600,0.4400,0.2900,0.4300,0.0700,0.0200,0.3700,0.5300,0.1500
002065.SZ,东华软件,,,,0.6900,0.7600,0.9900,0.7800,0.7300,0.6400,0.5658,0.7449,0.7972,0.8249,1.1167,0.7013,0.7416
002066.SZ,瑞泰科技,,,,0.3200,0.4100,0.4100,0.3528,0.4005,0.3845,0.3512,0.4185,0.4957,0.0150,-0.5858,0.0290,-0.3461
002067.SZ,景兴纸业,,,,,,0.3800,0.2600,0.2700,-0.5300,0.0800,0.3200,0.2700,0.0100,0.0100,0.0100,0.0100
002068.SZ,黑猫股份,,,,0.4900,0.5800,0.5700,0.8700,0.8300,0.0200,0.4100,0.2100,0.2700,0.2150,0.0537,0.2000,0.0300
002070.SZ,众和股份,,,,0.3667,0.4711,0.5141,0.5019,0.3615,0.2016,0.2811,0.3274,0.1828,0.0849,0.0663,0.0210,-0.2311
002071.SZ,长城影视,,,,0.2700,0.3100,0.3300,0.2600,0.0500,-0.0700,0.0152,0.1118,0.0849,-0.2982,0.0300,0.4300,0.4400
002072.SZ,凯瑞德,,,,0.2400,0.2500,0.2600,0.2500,0.1600,-0.3020,-0.6660,0.0372,-0.5620,0.0290,-0.3430,0.0260,-0.6020
002073.SZ,软控股份,,,,1.0200,1.1700,1.3100,0.7700,0.9400,0.7900,0.6200,0.5000,0.6100,0.2800,0.1700,0.2600,0.2700
002074.SZ,国轩高科,,,,0.4295,0.4895,0.2961,0.5002,0.3953,0.2800,0.2400,0.1900,0.1400,0.1500,0.1200,0.1500,0.8000
002075.SZ,沙钢股份,,,,0.1800,0.2800,0.3500,0.2100,-0.4500,-1.2900,-0.4100,0.3000,0.1800,0.0140,0.0179,0.0223,-0.0370
002076.SZ,雪莱特,,,,0.2291,0.4770,0.4094,0.2992,0.2742,0.0736,0.0582,0.0671,0.1164,0.0823,0.0875,0.0937,0.1613
002077.SZ,大港股份,,,,0.3300,0.3600,0.4400,0.3000,0.2900,0.0100,0.0400,0.2000,0.2420,0.2600,0.2100,0.1500,-0.0500
002078.SZ,太阳纸业,,,,0.8500,1.0800,1.4100,1.0900,1.0600,0.4600,0.9500,0.6300,0.5000,0.1800,0.2600,0.2000,0.2700
002079.SZ,苏州固锝,,,,0.4450,0.3070,0.3100,0.3100,0.1900,0.0610,0.1360,0.2500,0.1910,0.0280,0.0580,0.0580,0.0310
002080.SZ,中材科技,,,,0.2000,0.2700,0.4200,0.4830,0.5000,0.6270,0.7226,1.1800,0.3037,0.3198,0.2699,0.3805,0.7508
002081.SZ,金螳螂,,,,1.2400,0.4700,0.6600,0.9300,0.9600,0.9800,0.9500,1.2200,1.5200,1.4300,1.3300,1.0700,0.9100
002082.SZ,栋梁新材,,,,0.5300,0.6800,0.4600,0.3700,0.4800,0.3200,0.5100,0.6400,0.6700,0.3600,0.4700,0.4500,0.2600
002083.SZ,孚日股份,,,,0.4100,0.4600,0.3500,0.3100,0.2600,0.1300,0.1200,0.1900,0.1400,0.0100,0.1000,0.0800,0.3400
002084.SZ,海鸥卫浴,,,,0.6100,0.4800,0.4000,0.8601,0.5373,0.2265,0.0800,0.2649,0.0255,0.1000,0.1000,0.1000,0.1102
002085.SZ,万丰奥威,,,,1.2900,0.5100,0.3100,0.2800,0.2200,0.0800,0.2400,0.4700,0.5700,0.6400,0.7600,1.1200,0.9300
002086.SZ,东方海洋,,,,0.2300,0.4700,0.5400,0.5800,0.4400,0.4100,0.2268,0.3008,0.3916,0.4067,0.2338,0.1706,0.1981
002087.SZ,新野纺织,,,,0.3600,0.4500,0.4800,0.3559,0.2938,0.1649,0.1100,0.1869,0.1973,0.1535,0.1542,0.1625,0.2255
002088.SZ,鲁阳节能,,,,0.6500,1.1900,1.6300,0.7900,0.9900,0.6800,0.5300,0.5200,0.4600,0.3600,0.3700,0.3400,0.2500
002089.SZ,新海宜,,,,,,,0.3800,0.3100,0.2000,0.3800,0.6200,0.5100,0.2600,0.2000,0.2600,0.2000
002090.SZ,金智科技,,,,0.5984,0.7147,0.9943,0.5890,0.4761,0.4831,0.4926,0.2394,0.1977,0.2051,0.2896,0.5234,0.5982
002091.SZ,江苏国泰,,,,1.1700,0.6300,0.6000,0.6000,0.5000,0.5300,0.6100,0.5900,0.5500,0.5300,0.4700,0.5700,0.6700
002092.SZ,中泰化学,,,,0.4500,0.9800,0.9000,0.8850,0.9250,0.2270,0.1920,0.2710,0.4240,0.2350,0.0940,0.2520,0.0055
002093.SZ,国脉科技,,,,0.4168,0.4662,0.5156,0.6314,0.4156,0.2902,0.3488,0.2574,0.1334,0.0822,0.1254,0.0631,0.0485
002094.SZ,青岛金王,,,,0.5100,0.5000,0.3900,0.4600,0.3300,0.0900,0.0600,0.1200,0.1600,0.1630,0.1700,0.1500,0.2800
002095.SZ,生意宝,,,,0.4000,0.6000,0.6400,0.6200,0.7000,0.3500,0.4600,0.3800,0.2000,0.2200,0.2000,0.1600,0.0700
002096.SZ,南岭民爆,,,,0.3000,0.3600,0.4500,0.6940,0.6350,0.5220,0.8200,0.8900,0.5900,0.4800,0.5000,0.5300,0.2900
002097.SZ,山河智能,,,,0.7500,0.4100,0.5700,0.8200,0.5558,0.1896,0.3850,0.4933,0.4833,0.0218,0.0664,0.0143,-0.0387
002098.SZ,浔兴股份,,,,0.2100,0.2800,0.2900,0.5000,0.4200,0.1400,0.2007,0.3438,0.4200,0.2300,0.3900,0.5045,0.2300
002099.SZ,海翔药业,,,,0.7500,0.4400,0.6200,0.4200,0.1900,0.1600,0.1900,0.5300,0.6500,0.0700,-0.2500,0.1400,0.7100
002100.SZ,天康生物,,,,0.3700,0.4200,0.5700,0.7900,0.5000,0.5600,0.6000,0.4800,0.2600,0.3700,0.4200,0.4800,0.2700
002101.SZ,广东鸿图,,,,0.3700,0.6100,0.7500,0.6900,0.5100,0.4300,0.6800,1.2300,0.5400,0.4700,0.5100,0.6200,0.6700
002102.SZ,冠福股份,,,,0.2600,0.3300,0.3500,0.3900,0.2100,0.0400,0.0399,-0.4900,-0.2900,0.0500,0.0700,0.0090,0.2700
002103.SZ,广博股份,,,,0.5500,1.1800,0.5800,0.3900,0.3525,0.3061,0.3151,0.2754,0.1997,0.1700,0.0800,0.0400,0.3100
002104.SZ,恒宝股份,,,,0.0700,0.8400,0.5400,0.2883,0.3135,0.2800,0.3194,0.2400,0.2600,0.2900,0.4600,0.4100,0.5300
002105.SZ,信隆健康,,,,0.1576,0.1743,0.1519,0.1800,0.1000,0.1000,0.1700,0.1600,0.0600,0.0900,0.0160,0.0150,-0.1490
002106.SZ,莱宝高科,,,,0.4594,1.2360,1.8226,1.1100,0.9000,0.6400,0.5400,1.0500,0.7700,0.2300,0.1000,0.0200,-0.8500
002107.SZ,沃华医药,,,,0.3220,0.4540,0.5470,0.6100,0.5100,0.7200,0.3200,-0.6000,0.0400,0.0500,0.0600,0.2200,0.2000
002108.SZ,沧州明珠,,,,0.5700,0.6000,0.5900,0.6000,0.3500,0.6300,1.0600,0.6900,0.3300,0.3700,0.4400,0.4900,0.3500
002110.SZ,三钢闽光,,,,1.6000,0.9700,0.2900,0.8300,0.9400,0.0650,0.0790,0.2060,0.4740,-0.4030,0.1010,0.0600,-1.7400
002111.SZ,威海广泰,,,,0.3400,0.4200,0.5900,0.6000,0.6400,0.4500,0.3500,0.4600,0.2700,0.2900,0.3000,0.3600,0.5000
002112.SZ,三变科技,,,,0.3540,0.4060,0.4100,0.4600,0.3500,0.2900,0.3600,0.3900,-0.2900,0.0500,0.1000,0.0800,0.0500
002113.SZ,天润数娱,,,,0.3925,0.5027,0.4100,0.5140,0.3230,0.0450,-0.6040,-2.8840,0.0430,0.0420,0.0270,0.0050,-0.0371
002114.SZ,罗平锌电,,,,0.2300,0.4000,0.4800,1.1500,1.0300,-0.2900,0.0400,-0.0900,-1.5400,0.1100,-0.2600,0.1000,0.0700
002115.SZ,三维通信,,,,0.6630,0.3700,0.4500,0.5050,0.5467,0.4711,0.6262,0.4691,0.5021,0.2638,-0.3292,0.0339,0.0462
002116.SZ,中国海诚,,,,0.3340,0.3420,0.3620,0.3730,0.4200,0.4970,0.5420,0.5690,0.7950,0.5900,0.7800,0.6500,0.5600
002117.SZ,东港股份,,,,0.4200,0.4600,0.5900,0.6400,0.5300,0.5400,0.6700,0.7000,0.7000,0.4100,0.4300,0.4600,0.5900
002118.SZ,紫鑫药业,,,,0.4800,0.5800,0.5600,0.5800,0.7400,0.4400,0.5000,0.8400,0.4200,0.1700,0.1000,0.0900,0.0800
002119.SZ,康强电子,,,,0.2500,0.2800,0.4500,0.5900,0.5800,0.0300,0.2400,0.3500,0.0600,0.0400,0.0800,0.0100,-0.2800
002120.SZ,新海股份,,,,,0.2400,0.3900,0.3300,0.3800,0.2700,0.2100,0.2100,0.1400,0.4800,0.2300,0.5600,0.3300
002121.SZ,科陆电子,,,,,0.2900,0.4800,0.4000,0.5700,0.4600,0.3300,0.5387,0.1891,0.2138,0.2166,0.3169,0.4383
002122.SZ,天马股份,,,,,0.7900,1.3200,1.8700,2.0200,1.9000,0.9400,0.5500,0.3500,0.1800,0.0300,0.0300,0.0400
002123.SZ,梦网荣信,,,,0.2600,0.3300,1.0000,1.0600,1.3900,1.0200,0.8700,0.8000,0.5600,0.2300,0.1500,-0.5100,0.1600
002124.SZ,天邦股份,,,,0.1200,0.4800,0.4900,0.4300,0.3500,0.6500,0.3900,0.1900,0.1500,0.2200,0.5700,0.1600,0.5100
002125.SZ,湘潭电化,,,,0.5500,0.4600,0.3000,0.3300,0.0253,-0.5845,0.0428,0.4934,0.3615,-0.3539,0.0410,-0.4400,0.0700
002126.SZ,银轮股份,,,,,0.5600,0.5200,0.4500,0.4000,0.4400,0.5400,1.3100,0.7800,0.1300,0.3000,0.4600,0.5700
002127.SZ,南极电商,,,,,0.1900,0.9900,0.5500,0.5300,0.1800,0.3200,0.4200,0.1600,-0.4000,-1.1700,0.0200,0.5900
002128.SZ,露天煤业,,,,,0.6600,1.1500,0.6800,0.7400,0.8500,0.8800,1.1000,1.2100,1.1900,0.6900,0.3800,0.3300
002129.SZ,中环股份,,,,,0.4000,0.2000,0.2800,0.3100,0.3026,-0.1895,0.2020,0.2521,-0.1356,0.0815,0.1436,0.0869
002130.SZ,沃尔核材,,,,0.4400,0.3800,0.6300,0.9200,0.9800,0.2400,0.3300,0.3100,0.3000,0.2090,0.1500,0.2400,1.0000
002131.SZ,利欧股份,,,,,,0.5400,0.6600,0.6900,0.4700,0.6500,0.3700,0.3900,0.1500,0.1800,0.4800,0.1900
002132.SZ,恒星科技,,,,,0.2700,0.2800,0.4400,0.5540,0.3200,0.3900,0.3500,0.1300,0.0400,0.0600,0.0840,0.0600
002133.SZ,广宇集团,,,,,0.3000,0.4500,0.4900,0.6700,0.2400,0.3300,0.4400,0.5800,0.4200,0.3700,0.2100,-0.0800
002134.SZ,天津普林,,,,,0.4100,0.2400,0.3637,0.3371,0.0700,0.0100,-0.0800,0.0100,-0.3600,-0.2000,0.0400,-0.2000
002135.SZ,东南网架,,,,,0.3480,0.3150,0.6700,0.2900,0.1400,0.2100,0.3600,0.3000,0.1100,0.0800,0.0900,0.0500
002136.SZ,安纳达,,,,,0.3700,0.2500,0.3600,0.1800,-0.6700,0.1500,0.3400,0.2800,0.1000,-0.2100,0.0151,-0.6213
002137.SZ,麦达数字,,,,,1.1099,0.7502,0.4687,0.5289,0.1688,0.0235,0.1009,0.1164,0.1031,-0.4325,0.0311,0.0392
002138.SZ,顺络电子,,,,,,0.5200,0.6300,0.6800,0.4500,0.5000,0.5000,0.3900,0.3900,0.4700,0.6000,0.3600
002139.SZ,拓邦股份,,,,,0.7800,0.7500,0.6200,0.5100,0.3700,0.3200,0.4300,0.4100,0.1500,0.1900,0.3000,0.3400
002140.SZ,东华科技,,,,,0.5800,0.7200,0.9700,1.2100,0.8400,0.9300,0.7100,0.6200,0.7500,0.5300,0.5900,0.4000
002141.SZ,蓉胜超微,,,,,0.4800,0.4700,0.3968,0.3531,0.0167,0.0281,0.1375,0.0171,0.0182,0.0466,0.0123,0.0379
002142.SZ,宁波银行,,,,,1.0400,0.2600,0.3300,0.4300,0.5300,0.5800,0.9100,1.1300,1.4100,1.6800,1.8900,1.6800
002143.SZ,印纪传媒,,,,,0.5343,0.2542,0.4833,0.4988,0.0403,0.0443,-0.1389,0.3993,0.0495,-0.1160,0.4800,0.5200
002144.SZ,宏达高科,,,,,0.3600,0.1500,0.2800,0.2300,0.0600,0.1000,0.3200,0.4600,0.7600,0.4800,0.6600,0.7100
002145.SZ,中核钛白,,,,,0.2400,0.2800,0.3300,0.1126,-1.4102,-0.7855,0.0571,-1.0404,0.0100,0.0400,0.0700,-0.2700
002146.SZ,荣盛发展,,,,,0.3700,0.4000,0.5200,0.8000,0.4600,0.7300,0.7100,0.8200,1.1500,1.5500,1.7100,0.6400
002147.SZ,新光圆成,,,,,0.3040,0.2150,0.5830,0.8220,0.4865,0.1700,0.3539,0.3653,0.0216,-0.1334,0.0080,0.0130
002148.SZ,北纬通信,,,,,0.8600,0.9400,0.8300,0.7600,0.4600,0.4700,0.6300,0.1000,0.4000,0.5000,0.0600,-0.0700
002149.SZ,西部材料,,,,,0.3014,0.3330,0.3900,0.3797,0.3200,0.1799,0.2300,-0.1300,0.1300,0.1200,0.0300,-0.7577
002150.SZ,通润装备,,,,,0.2300,0.5200,0.8100,0.9200,0.4300,0.4300,0.3400,0.1800,0.1800,0.1900,0.2300,0.2700
002151.SZ,北斗星通,,,,,0.5400,1.6000,0.6000,0.8500,0.5000,0.5600,0.4500,0.2500,0.2500,0.2400,0.1300,0.1900
002152.SZ,广电运通,,,,,0.3000,0.3500,0.8500,1.9500,1.1600,1.1300,1.3900,1.1400,0.9300,0.9400,0.9000,1.0000
002153.SZ,石基信息,,,,,0.5600,0.8400,1.3600,2.1700,1.3800,0.5900,0.9500,0.8500,0.9500,1.1600,1.2400,1.1700
002154.SZ,报喜鸟,,,,,0.4500,0.4900,0.5900,1.0400,0.6400,0.7400,0.8300,0.6300,0.8100,0.2700,0.2300,0.0900
002155.SZ,湖南黄金,,,,,0.6795,0.5663,0.4041,0.4325,0.1282,0.1838,0.4000,0.9900,0.7000,0.2100,0.1300,0.0300
002156.SZ,通富微电,,,,,0.2600,0.3400,0.4500,0.3400,0.1700,0.1700,0.4000,0.0800,0.0600,0.0900,0.1900,0.2059
002157.SZ,正邦科技,,,,,0.3500,0.3800,0.5200,0.5100,0.1500,0.2400,0.2200,0.2800,0.1900,-0.0700,0.0800,0.5200
002158.SZ,汉钟精机,,,,,0.5140,0.3480,0.3720,0.4290,0.4020,0.4730,0.7557,0.6604,0.4891,0.6220,0.6948,0.5561
002159.SZ,三特索道,,,,,0.2600,0.2500,0.3100,0.3600,0.0900,0.1900,0.2500,0.3300,0.4600,0.2600,-0.3000,0.3100
002160.SZ,常铝股份,,,,,0.4376,0.3605,0.3900,0.2800,0.0340,0.0310,0.2640,0.0180,-0.2040,-0.1740,0.0600,0.2000
002161.SZ,远望谷,,,,,0.4600,0.6000,0.6900,1.0200,0.4300,0.2200,0.3800,0.3200,0.1650,0.0530,0.0620,0.0200
002162.SZ,悦心健康,,,,,0.2300,0.2200,0.2400,0.1800,0.0831,0.0657,0.0802,-0.4343,-0.4950,0.0517,0.0330,0.0220
002163.SZ,中航三鑫,,,,,0.4900,0.5000,0.3900,0.3900,0.2100,0.1800,0.1700,0.0700,-0.1600,-0.6400,0.0200,-0.2900
002164.SZ,宁波东力,,,,,1.7200,1.7400,0.4900,0.5600,0.4600,0.4600,0.4300,0.0600,-0.1200,-0.0100,0.0500,0.0300
002165.SZ,红宝丽,,,,,0.2700,0.3400,0.6900,0.9000,0.6000,0.6300,0.3600,0.3000,0.1500,0.0700,0.1700,0.1900
002166.SZ,莱茵生物,,,,,0.3200,0.2800,0.4600,0.4000,0.0400,0.1100,-0.1900,0.0200,-0.5100,0.2700,0.3200,0.1700
002167.SZ,东方锆业,,,,,0.2200,0.3500,0.5100,0.5100,0.5100,0.3700,0.2500,0.4800,0.0200,-0.1700,0.0100,-0.4500
002168.SZ,深圳惠程,,,,,1.0619,1.1102,1.1224,0.9489,0.4607,0.3688,0.2339,0.1119,0.0848,0.0500,-0.1200,0.1700
002169.SZ,智光电气,,,,,1.0073,0.4382,0.4988,0.5246,0.3282,0.2420,0.2454,0.0997,-0.1859,0.0756,0.1567,0.3534
002170.SZ,芭田股份,,,,,0.2600,0.3000,0.5400,0.8100,0.3800,0.0390,0.3440,0.1600,0.2078,0.1604,0.2186,0.1838
002171.SZ,楚江新材,,,,,1.2000,0.2300,0.5200,0.5600,-0.2600,0.2500,0.5100,0.0700,-0.1700,0.0400,0.1300,0.1800
002172.SZ,澳洋科技,,,,,0.9100,0.8900,0.6600,1.5400,-0.8000,0.4600,0.1900,-1.2500,0.0600,0.0400,-0.1900,0.1955
002174.SZ,游族网络,,,,,0.3400,0.1800,0.2800,0.3400,0.1100,0.1190,0.1270,0.0230,0.0590,-0.2470,1.6700,1.8600
002175.SZ,东方网络,,,,,0.3900,0.4600,0.4700,0.4700,0.1000,0.0534,0.0634,0.0927,0.1021,0.1042,0.1633,0.2315
002176.SZ,江特电机,,,,,0.1910,0.4520,0.5160,0.5720,0.2270,0.0800,0.3000,0.2800,0.1100,0.1300,0.0800,0.0300
002177.SZ,御银股份,,,,,0.2500,0.2300,0.6600,1.0200,0.4100,0.3900,0.3500,0.5191,0.2119,0.1634,0.1734,0.0900
002178.SZ,延华智能,,,,,1.2100,1.6900,0.4500,0.3900,0.1600,0.2000,0.1700,-0.0700,0.1300,0.2600,0.1600,0.1500
002179.SZ,中航光电,,,,,0.4880,0.8895,0.9500,1.0400,0.6300,0.4400,0.4000,0.4900,0.5000,0.5500,0.7300,0.9400
002180.SZ,艾派克,,,,,0.3600,0.4800,0.8900,0.9200,0.3300,0.2700,0.3300,0.2200,0.1100,0.0300,0.5900,0.5200
002181.SZ,粤传媒,0.0220,0.3211,0.1961,0.2683,0.3100,0.3000,0.3357,0.3472,0.0028,-0.2666,0.0476,0.0313,0.3984,0.4451,0.3253,-0.3836
002182.SZ,云海金属,,,,,0.6300,1.5900,0.5700,0.4000,0.2200,0.0264,0.1500,0.0131,0.0689,0.0880,0.0960,0.1046
002183.SZ,怡亚通,,,,,0.9700,1.1800,1.4800,0.8700,0.6100,0.2100,0.2400,0.1600,0.1500,0.2100,0.3200,0.4800
002184.SZ,海得控制,,,,,0.5948,0.4655,0.5894,0.6168,0.2469,0.1880,0.1367,0.0931,0.0100,0.1406,0.2520,0.3539
002185.SZ,华天科技,,,,,0.2263,0.3523,0.5207,0.6052,0.2626,0.2687,0.2997,0.2085,0.1863,0.3065,0.4483,0.4504
002186.SZ,全聚德,,,,,0.3566,0.4505,0.5868,0.5925,0.5344,0.5962,0.7084,0.9125,1.0741,0.3888,0.4243,0.4251
002187.SZ,广百股份,,,,,0.3400,0.4900,0.6000,0.8900,0.8900,0.9800,1.0300,0.7700,0.5600,0.6500,0.7000,0.7300
002188.SZ,巴士在线,,,,,0.2700,0.3300,0.4700,0.3900,0.1700,0.1400,0.0300,0.0100,-0.0600,0.0500,-0.1300,0.0600
002189.SZ,利达光电,,,,,0.3000,0.2100,0.2400,0.2100,0.1400,0.0100,0.0800,0.0300,0.0500,0.0500,0.0700,0.0800
002190.SZ,成飞集成,,,,,0.5000,0.3800,0.4400,0.4200,0.3200,0.3200,0.2400,0.2500,0.1600,0.1300,0.1200,0.2600
002191.SZ,劲嘉股份,,,,,0.7100,0.7700,0.8100,0.8100,0.5200,0.5100,0.4700,0.6100,0.6700,0.7400,0.8940,0.5552
