000026.SZ, 飞亚达A, 2002, -0.3110
000026.SZ, 飞亚达A, 2003, 0.0200
000026.SZ, 飞亚达A, 2004, 0.0080
000026.SZ, 飞亚达A, 2005, 0.0640
000026.SZ, 飞亚达A, 2006, 0.1220
000026.SZ, 飞亚达A, 2007, 0.2440
000026.SZ, 飞亚达A, 2008, 0.2590
000026.SZ, 飞亚达A, 2009, 0.2810
000026.SZ, 飞亚达A, 2010, 0.3770
000026.SZ, 飞亚达A, 2011, 0.4060
000026.SZ, 飞亚达A, 2012, 0.2950
000026.SZ, 飞亚达A, 2013, 0.3310
000026.SZ, 飞亚达A, 2014, 0.3710
000026.SZ, 飞亚达A, 2015, 0.3099

000027.SZ, 深圳能源, 2000, 0.3814
000027.SZ, 深圳能源, 2001, 0.3973
000027.SZ, 深圳能源, 2002, 0.4215
000027.SZ, 深圳能源, 2003, 0.6200
000027.SZ, 深圳能源, 2004, 0.5600
000027.SZ, 深圳能源, 2005, 0.6000
000027.SZ, 深圳能源, 2006, 0.6900
000027.SZ, 深圳能源, 2007, 0.7900
000027.SZ, 深圳能源, 2008, 0.4700
000027.SZ, 深圳能源, 2009, 0.9100
000027.SZ, 深圳能源, 2010, 0.6400
000027.SZ, 深圳能源, 2011, 0.4300
000027.SZ, 深圳能源, 2012, 0.3651
000027.SZ, 深圳能源, 2013, 0.5498
000027.SZ, 深圳能源, 2014, 0.7696
000027.SZ, 深圳能源, 2015, 0.4500

000028.SZ, 国药一致, 2000, -0.0060
000028.SZ, 国药一致, 2001, 0.1300
000028.SZ, 国药一致, 2002, 0.0170
000028.SZ, 国药一致, 2003, 0.0530
000028.SZ, 国药一致, 2004, 0.0950
000028.SZ, 国药一致, 2005, 0.1240
000028.SZ, 国药一致, 2006, 0.2780
000028.SZ, 国药一致, 2007, 0.4340
000028.SZ, 国药一致, 2008, 0.5370
000028.SZ, 国药一致, 2009, 0.6700
000028.SZ, 国药一致, 2010, 0.9100
000028.SZ, 国药一致, 2011, 1.1500
000028.SZ, 国药一致, 2012, 1.6500
000028.SZ, 国药一致, 2013, 1.8100
000028.SZ, 国药一致, 2014, 1.9000
000028.SZ, 国药一致, 2015, 2.1000

000029.SZ, 深深房A, 2000, 0.0757
000029.SZ, 深深房A, 2001, -0.5311
000029.SZ, 深深房A, 2002, 0.0139
000029.SZ, 深深房A, 2003, 0.0043
000029.SZ, 深深房A, 2004, -0.1407
000029.SZ, 深深房A, 2005, 0.0120
000029.SZ, 深深房A, 2006, 0.0199
000029.SZ, 深深房A, 2007, 0.0386
000029.SZ, 深深房A, 2008, 0.0189
000029.SZ, 深深房A, 2009, 0.0200
000029.SZ, 深深房A, 2010, 0.0838
000029.SZ, 深深房A, 2011, 0.1000
000029.SZ, 深深房A, 2012, 0.1056
000029.SZ, 深深房A, 2013, 0.2256
000029.SZ, 深深房A, 2014, 0.2946
000029.SZ, 深深房A, 2015, 0.2977

000030.SZ, 富奥股份, 2000, 0.0146
000030.SZ, 富奥股份, 2001, -3.4500
000030.SZ, 富奥股份, 2002, -1.9641
000030.SZ, 富奥股份, 2003, 0.0395
000030.SZ, 富奥股份, 2004, -0.1662
000030.SZ, 富奥股份, 2005, -0.1983
000030.SZ, 富奥股份, 2006, 0.0647
000030.SZ, 富奥股份, 2007, -0.0765
000030.SZ, 富奥股份, 2008, -0.2952
000030.SZ, 富奥股份, 2009, 0.0281
000030.SZ, 富奥股份, 2010, -1.3480
000030.SZ, 富奥股份, 2011, 5.0484
000030.SZ, 富奥股份, 2012, -0.0128
000030.SZ, 富奥股份, 2013, 0.4400
000030.SZ, 富奥股份, 2014, 0.4800
000030.SZ, 富奥股份, 2015, 0.3900

000031.SZ, 中粮地产, 2000, 0.0400
000031.SZ, 中粮地产, 2001, 0.1250
000031.SZ, 中粮地产, 2002, 0.1490
000031.SZ, 中粮地产, 2003, 0.1830
000031.SZ, 中粮地产, 2004, 0.2200
000031.SZ, 中粮地产, 2005, 0.2400
000031.SZ, 中粮地产, 2006, 0.2400
000031.SZ, 中粮地产, 2007, 0.6100
000031.SZ, 中粮地产, 2008, 0.0800
000031.SZ, 中粮地产, 2009, 0.2100
000031.SZ, 中粮地产, 2010, 0.2600
000031.SZ, 中粮地产, 2011, 0.2300
000031.SZ, 中粮地产, 2012, 0.2800
000031.SZ, 中粮地产, 2013, 0.2900
000031.SZ, 中粮地产, 2014, 0.3300
000031.SZ, 中粮地产, 2015, 0.4000

000032.SZ, 深桑达A, 2000, 0.2400
000032.SZ, 深桑达A, 2001, 0.2780
000032.SZ, 深桑达A, 2002, 0.3220
000032.SZ, 深桑达A, 2003, 0.2300
000032.SZ, 深桑达A, 2004, 0.1300
000032.SZ, 深桑达A, 2005, 0.2100
000032.SZ, 深桑达A, 2006, 0.2150
000032.SZ, 深桑达A, 2007, 0.4490
000032.SZ, 深桑达A, 2008, 0.3150
