122, 周末放映室第122期，两部优秀电影《卫生间的圣母像》、《飞侠小白龙》推荐给大家，另外还有优秀混剪和短片哟~, //www.bilibili.com/blackboard/activity-SkFMyuoSl.html?from=search&seid=15596031544687561398
120, 周末放映室 第120期，《梅子鸡之味》《扫毒》，两部优秀的短片及混剪, //www.bilibili.com/blackboard/activity-SJ1CyzY4e.html?from=search&seid=15596031544687561398
132, 周末放映室 第132期，两部优秀电影《我在伊朗长大》、《殡之森》，还有精彩继续的短片与混剪哟~, //www.bilibili.com/blackboard/activity-ByUUznDox.html?from=search&seid=15596031544687561398
19, 周末放映室圣诞特别篇，5部电影加量特辑！(＃°Д°), //www.bilibili.com/topic/540.html?from=search&seid=15596031544687561398
49, bilibili周末放映室，《魔法灰姑娘》《天龙特攻队》《阴阳师》, //www.bilibili.com/topic/764.html?from=search&seid=15596031544687561398
54, bilibili周末放映室，《星尘》《重力小丑》《见鬼十法》《鬼域》, //www.bilibili.com/topic/810.html?from=search&seid=15596031544687561398
52, bilibili周末放映室，《无姓之人》《阿拉丁》《拯救大兵瑞恩》, //www.bilibili.com/topic/794.html?from=search&seid=15596031544687561398
31, bilibili周末放映室 第31期，《夜行者》《魔发奇缘》《杀戮都市》, //www.bilibili.com/topic/601.html?from=search&seid=15596031544687561398
48, bilibili周末放映室，《仲夏夜魔法》《一个购物狂的自白》《异次元杀阵》, //www.bilibili.com/topic/757.html?from=search&seid=15596031544687561398
43, bilibili周末放映室，《放牛班的春天》《盛夏方程式》《蝴蝶效应》, //www.bilibili.com/topic/715.html?from=search&seid=15596031544687561398
28, bilibili周末放映室 第28期，《黑衣人》《可爱的骨头》《万能钥匙》, //www.bilibili.com/topic/581.html?from=search&seid=3904656342634097606
42, bilibili周末放映室，《凯尔经的秘密》《虫师》《爆裂鼓手》, //www.bilibili.com/topic/708.html?from=search&seid=3904656342634097606
29, bilibili周末放映室 第29期，《嫌疑人X的献身》《音乐之声》《狩猎》, //www.bilibili.com/topic/587.html?from=search&seid=3904656342634097606
46, bilibili周末放映室《土拨鼠之日》《斯托克》《指环王1：魔戒再现》, //www.bilibili.com/topic/742.html?from=search&seid=3904656342634097606
44, bilibili周末放映室，《阳光小美女》《BECK》《我是谁：没有绝对安全的系统》, //www.bilibili.com/topic/721.html?from=search&seid=3904656342634097606
30, bilibili周末放映室 第30期，《机器人总动员》《少数派报告》《保罗》, //www.bilibili.com/topic/593.html?from=search&seid=3904656342634097606
51, bilibili周末放映室，《红磨坊》《恐怖幽灵》《青之炎》, //www.bilibili.com/topic/785.html?from=search&seid=3904656342634097606
41, bilibili周末放映室 第41期，《海绵宝宝历险记》《千钧一发》《东成西就》, //www.bilibili.com/topic/701.html?from=search&seid=3904656342634097606
22, bilibili周末放映室第22期，三部电影哟o(￣︶￣)n, //www.bilibili.com/topic/554.html?from=search&seid=3904656342634097606
32, bilibili周末放映室 第32期，《超级大坏蛋》《鬼影》《阿甘正传》, //www.bilibili.com/topic/611.html?from=search&seid=3904656342634097606
